id,title,type,genre,tags,description,link,releaseDate,thumbnail,trailer,price,averageRating,totalRatings
44146fb0-59f0-4146-b1b2-e926047bc975,Rich Teens,Skinpack,Roleplay,Skin; Role Playing; Human; Teen; Cartoony; Celebrity; Cool; Kid,Ready to live your best life as a rich teenager in your youth? This pack is for you! Try the Rich Teens skin pack now!$$$$+ 15 skins,https://www.minecraft.net/en-us/pdp/?id=44146fb0-59f0-4146-b1b2-e926047bc975,2020-07-07T10:00:00-07:00,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-20ca2/7c00cf8a-8b6b-4ea5-8f69-ca3d471ded85/RichTeens_Thumbnail_0.jpg,,490,4.5,17
447963d0-f55d-4886-b711-65c230523d14,Mr Corn and Friends,Skinpack,Roleplaying Game,Animal; Animals; Haunted; Costume; Halloween; Teens; Cat; Teen,"Join Mr Corn and his friends on their autumn adventures! $$Run through the cornfield mazes, carve pumpkins and chase away witches with your magical friends.$$$$+ 8 magical creature skins included!",https://www.minecraft.net/en-us/pdp/?id=447963d0-f55d-4886-b711-65c230523d14,2022-12-06T18:00:00Z,https://xforgeassets002.xboxlive.com/pf-namespace-b63a0803d3653643/47fc0122-9c86-4805-acaa-eb4abe37ab57/Mr_Corn_and_Friends_thumbnail_0.jpg,,160,4.7,9
448b0c6d-5a65-452a-9a5c-77ea3aa6bece,Cracked Eggs,Skinpack,Roleplaying Game,Food; Funny; Cartoon; Cool; Cute; Meme; Colorful; Random,These eggs have just hatched and they're looking to have some fun!$$Cracked Eggs is a unique set full of splat-tastic characters. Just don't fall into any lava!$$$$- 8 Eggciting Skins$$- Pick out the egg that suits you most!,https://www.minecraft.net/en-us/pdp/?id=448b0c6d-5a65-452a-9a5c-77ea3aa6bece,2022-01-25T18:00:00Z,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/6b7f2d00-11e9-4afb-b672-310194cd06e2/CrackedEggs_Thumbnail_0.jpg,,160,4.5,27
44e63658-8b18-40d3-a877-332d9ce1eb54,Autumn Friends,Skinpack,Roleplaying Game,Fall; Teen; Friends; Seasonal; Fun; Colors,"Autumn has finally arrived! As we enter the windy season, make sure you are wearing the most stylish sweaters. Be ready to welcome the fall with these comfy autumn themed skins!$$$$- 12 skins to choose from!",https://www.minecraft.net/en-us/pdp/?id=44e63658-8b18-40d3-a877-332d9ce1eb54,2023-10-10T17:00:00Z,https://xforgeassets002.xboxlive.com/pf-namespace-b63a0803d3653643/57a942b1-0c1e-47b8-a38a-7f345612c8b3/AtmFrnds_thumbnail_0.jpg,,310,4.7,15
4545f85c-2484-452b-97ac-032165e189bf,Thinking Emojis,Skinpack,Roleplay,Emoji; Emotional; Face; Meme; Memes; Human; Pirates; Zombie,"Are you thinking while you're doing something else? Thinking while being angry? Thinking while crying? Thinking while thinking? Thinking like a zombie? This pack is made for you!$$Have fun with your friends sharing your emotions by using different emojis that think, with each of them different expressions.$$$$14 HD skins$$100% of thinking emojis",https://www.minecraft.net/en-us/pdp/?id=4545f85c-2484-452b-97ac-032165e189bf,2020-02-25T18:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/418a778a-7b8a-489a-9834-072cd90fa395/ThinkingEmojis_Thumbnail_0.jpg,,490,4.6,48
458c8dbd-4dae-40aa-866f-fccfc98c4786,Simple Spawns Pirate Port,Survival Spawn World,Survival,Pirates; Exploration; Loot; Survival; Pve; Multiplayer; Single Player; Boat,"We sailing off to more frigid waters mateys! Tales speak of an abandoned island on the cold side of the sea. Many a pirate has tried to sale through the icy slush to reach whatever treasures are left to plunder, none have made it until now�$$$$-An entire port to claim as your own.$$-Explore the shipwrecks and discover treasures.$$-Enjoy the adventure alone or with some mates!",https://www.minecraft.net/en-us/pdp/?id=458c8dbd-4dae-40aa-866f-fccfc98c4786,2021-05-18T17:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/2c3dac80-6972-426d-9664-21608ef90c8a/SSPP_thumbnail_0.jpg,,160,3.4,7
45a2b0ba-2938-40de-b04a-e03fa8728876,8Bit Animals,Skinpack,,,"8Bit Animals are teeny tiny but will provide you with some big fun!$$$$-Choose from a cat, dog, bear, bunny, dragon and other animals!$$-Cute, colourful and small! They have it all.$$-By Razzleberries",https://www.minecraft.net/en-us/pdp/?id=45a2b0ba-2938-40de-b04a-e03fa8728876,2019-04-16T17:00:00+00:00,https://xforgeassets001.xboxlive.com/serviceid-18231953-4b1d-472c-a39e-48b10105b7b7-public/e43af901-cd0e-4a87-8a13-508e62f65001/8BitAnimals_Thumbnail_0.jpg,,160,4.6,695
45dce7a4-81d5-4206-a20d-992011129870,Space Explorers HD,Skinpack,Roleplay,Space; Space Sim; Aliens; Exploration; High Resolution; Human; Science Fiction; Skin,"They're back, and better than ever! These Space Explorers have all the right equipment that any astronaut might need!$$$$- Includes 7 different HD skins space suits and an additional alien skin$$- Select a suit from multiple styles, including retro and modern$$- Pack includes a 3 person team called the 'Alpha Squad'",https://www.minecraft.net/en-us/pdp/?id=45dce7a4-81d5-4206-a20d-992011129870,2019-09-10T18:00:00+00:00,https://xforgeassets002.xboxlive.com/serviceid-18231953-4b1d-472c-a39e-48b10105b7b7/e3ed741d-20f7-4341-bdb7-40b838a76459/SpaceExplorersHD_Thumbnail_0.jpg,,310,4.6,38
460dafea-44d1-41de-b5ff-5c9ad7ae249a,Hidden Leaf Village,Survival Spawn World,Survival,Base Building; Building; Modern; Survival; Underground; Single Player; Multiplayer,"Deep in the woods and hidden from society, a peaceful village is found.$$Explore what this place has to offer and live in harmony with the surrounding nature.$$$$- Welcoming you as the village chief!$$- Fully furnished rooms!$$- Includes bedroom, kitchen, blacksmith, and much more!",https://www.minecraft.net/en-us/pdp/?id=460dafea-44d1-41de-b5ff-5c9ad7ae249a,2020-09-22T10:00:00-07:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/977f5323-4393-4d86-9c80-a1e65271aebc/HiddenLeafVillage_thumbnail_0.jpg,,660,4.3,9
4640088c-891f-41d9-94fb-d9b75c7a30e4,Jump On Every Block!,Mini Game World,Parkour,Parkour; Jump; Runner; Platformer; Cool; Fall; Block; Unforgiving,Jump on every block in this epic parkour challenge!$$Prove your insane parkour skills by jumping on every single block within Minecraft to reach the end goal!$$$$+ Includes all Minecraft blocks!$$+ Fun and challenging parkour experience!$$+ Checkpoint gold blocks!,https://www.minecraft.net/en-us/pdp/?id=4640088c-891f-41d9-94fb-d9b75c7a30e4,2021-09-28T17:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/2e52365f-f0e5-4fcd-8a94-2b4ec7164582/jumponeveryblock_thumbnail_0.jpg,,310,4.6,9
468c7f6f-2b66-48d5-b648-dc7434023866,Frenzy Runner,Mini Game World,Parkour,Parkour; Fast Paced; Time Attack; Arcade; Platformer; Replay Value; Hidden Object; Big,"Show your dexterity traversing challenging parkour: impossible jumps, ultrafast corridors, tricky sections! Ready, steady, go!$$$$- 8 seamlessly assembled levels with unique landscapes!$$- 3 game modes: creative, survival or time trial$$- 5 hard-to-find shortcuts$$- Collect 100 stars and unlock the Dragon Suit$$- Single player only",https://www.minecraft.net/en-us/pdp/?id=468c7f6f-2b66-48d5-b648-dc7434023866,2018-05-15T17:00:00+00:00,https://xforgeassets002.xboxlive.com/serviceid-18231953-4b1d-472c-a39e-48b10105b7b7/96810315-95c6-4347-b41c-b3a22456b1ea/FrenzyRunner_thumbnail_0.jpg,,490,3.7,67
46ca2576-5d37-4b67-8740-f15df5b01190,Magic Skies Anime,Survival Spawn World,Skyblock,Anime; Loot; Skyblock; Japan; Minimalist; Relaxing; Survival; Single Player,"Take your mining and crafting to the skies in this Japanese inspired skyblock world of magical floating islands! Travel around, search for loot, investigate the pagodas! Immerse yourself and chill.$$$$-Comfy terrain and relaxing environment.$$-Islands with plenty of loot.$$-Enjoy exploring on your own or with friends!",https://www.minecraft.net/en-us/pdp/?id=46ca2576-5d37-4b67-8740-f15df5b01190,2021-09-28T17:00:00+00:00,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-20ca2/eb3467a7-d3e3-4419-8e11-48b704475858/MgcSksAnm_thumbnail_0.jpg,,160,,
46ffe94f-cbcb-4f56-92f3-b9c862955192,Free Choice Anime,Skinpack,Roleplay,Anime; Celebrity; Costume; Fashion; Roleplay; T Shirt; Teen; Colorful,"Super anime teens come into action! Dyed hair, expensive clothes, fashionable accessories, and trendy hoodies will make you stand out from the crowd. Discover a new pack full of amazing characters and feel like your favorite anime hero. Show others that you know fashion by choosing from these stylish friends!$$$$-1 free skin$$-anime vibe$$-luxury clothes",https://www.minecraft.net/en-us/pdp/?id=46ffe94f-cbcb-4f56-92f3-b9c862955192,2021-11-02T17:00:00+00:00,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-20ca2/d12a4cb0-ddf8-4b0e-9596-524ce3d8bbd8/Free_Choice_Anime_thumbnail_10.jpg,,310,4.8,26
4776d3b2-b7a0-46cb-ae7f-2ebc6a85cb36,Skyblock Donuts,Adventure World,Skyblock,Adventure; Exploration; Pve; Skin; Survival; Single Player; Skyblock; Casual,"Say goodbye to boredom forever! Welcome to paradise, where there is an infinite amount of fun and tasty donuts all around. Wander around a peaceful forest, scavenge the donuts for ores, conquer a nether fortress, explore a mysterious end city, and so much more! Skyblock just got a lot tastier!$$$$- 4 HD skins$$- Fun skyblock adventure$$",https://www.minecraft.net/en-us/pdp/?id=4776d3b2-b7a0-46cb-ae7f-2ebc6a85cb36,2020-07-28T10:00:00-07:00,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-20ca2/17803b02-b70f-45cd-ac37-cb78d293cda4/SkyblockDonuts_Thumbnail_0.jpg,,310,4,86
47782794-e153-42b8-bc35-448528d7f006,Muddle,Resourcepack,Fantasy,Fantasy; Farming; Animal; Texture; Mobs; Fun; Cute; Colorful,A bright RPG medieval style texture pack.$$$$- Adorable animals and villagers$$- Nether update now available$$- Super cute fantasy theme$$- Colorful and fun!,https://www.minecraft.net/en-us/pdp/?id=47782794-e153-42b8-bc35-448528d7f006,2018-11-13T18:00:00+00:00,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-20ca2/5d11a3b1-afdb-4919-965d-e3823f2b9ea6/Muddle_Thumbnail_0.jpg,,830,4.3,1133
47beb222-8375-413f-9ed8-5ad37590f185,Comic Chaos,Skinpack,,,"Heroes VS Villains, who will win?$$- Play as a variety of heroes, ready to take on evil!$$- Take the role of a super villain plotting to take over the world!$$- These colourful skins will give you plenty of roleplaying options.",https://www.minecraft.net/en-us/pdp/?id=47beb222-8375-413f-9ed8-5ad37590f185,2019-07-02T17:00:00+00:00,https://xforgeassets001.xboxlive.com/serviceid-18231953-4b1d-472c-a39e-48b10105b7b7/74a63d0d-9f4f-4664-8b89-d6ec23e8fbf9/ComicChaos_Thumbnail_0.jpg,,160,4.4,65
47c7bc1f-4aa1-495d-9b29-a954ea741193,Animal Cosplay,Skinpack,Roleplay,Animal; Colorful; Costume; Wildlife; Pets,Adorable animal cosplay skins! Put your costume on and wander around the world showing how cute you are with 8 unique choices to choose from!$$$$+8 unique skins,https://www.minecraft.net/en-us/pdp/?id=47c7bc1f-4aa1-495d-9b29-a954ea741193,2020-06-23T17:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/3431bb9e-185e-4b57-889f-7e419dd3bb56/AnimalCosplay_thumbnail_0.jpg,,310,4.8,89
4860c7cb-246b-4cdc-8bc1-546e3f042cd4,Camp Retreat,Survival Spawn World,Roleplaying Game,Fashion; Fall; Fun; Teen; Farming; Modern; Furniture,A fun campsite to explore and roleplay! With many colorful cabins to live in with your friends.$$$$-Custom terrain with colorful housing!$$-Farms and cabins to explore!$$-Areas to fish and farm.$$-Cool modern furniture models to decorate your cabin.,https://www.minecraft.net/en-us/pdp/?id=4860c7cb-246b-4cdc-8bc1-546e3f042cd4,2021-12-28T18:00:00Z,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/0c96dda6-ccf7-4247-9713-b9df41492171/Camp_retreat_thumbnail_0.jpg,,490,4.3,17
48b44d5f-a936-4b8d-af00-38f74cedc1c2,Wolf Craft,Survival Spawn World,Roleplay,Fantasy; Role Playing; Survival; Multiplayer; Dog,"Many moons ago a castle fell into ruin and was overrun by creatures not quite human nor animal. The Pack is always recruiting if you can bring that which they value most to their shrine… bone! Will you be able to win their favor? $$+ Large, rideable Wolf Mount!$$+ Magic shrine to trade bone for reputation!$$+ Custom mobs, sounds and loot!$$+ Huge explorable custom caves!",https://www.minecraft.net/en-us/pdp/?id=48b44d5f-a936-4b8d-af00-38f74cedc1c2,2019-07-23T18:00:00+00:00,https://xforgeassets001.xboxlive.com/serviceid-18231953-4b1d-472c-a39e-48b10105b7b7/6aaadfe6-e6ef-4ea6-a6f7-5f0e178c42f1/wolfcraft_thumbnail_0.jpg,,660,3.8,400
48dbac5d-36ca-40ec-813a-7c37be99fb24,Hidden Bunker Lab,Survival Spawn World,Survival,Base; Secret Base; Laboratory; Underground; Loot; Multiplayer; Single Player; Bunker,Welcome to the hidden lab! You are now in charge of these facilities. Make use of the valuable resources provided. Plan your next adventure from your new secret base!$$$$- A huge underground lab to explore.$$- Tons of resources available all around the lab.$$- Play on your own or invite friends along!,https://www.minecraft.net/en-us/pdp/?id=48dbac5d-36ca-40ec-813a-7c37be99fb24,2021-07-13T17:00:00+00:00,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-20ca2/f743a558-e4a5-4b30-9f78-0aa86b1735b7/HddnBnkrLb_thumbnail_0.jpg,,160,2.6,84
493ee47d-70bb-4788-87f1-2beac1c0066e,Secret Agents,Skinpack,Action,Action; Heist; Shirt; Shoes; Tactical; Skin; Human; Pants,Drop into action with this sneaky pack! Be prepared for any mission with different types of secret agents or an operative! Suit up and head out!$$$$+ 12 HD skins$$+ 1 free HD skin$$+ Role-play as a variety of different secret agents!,https://www.minecraft.net/en-us/pdp/?id=493ee47d-70bb-4788-87f1-2beac1c0066e,2019-11-05T18:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-ee7b/a7e46cc0-dd21-4efc-a398-c811acd57310/secret_agents_thumbnail_0.jpg,,310,3.9,113
4950fe6f-5c94-4ba9-8ab2-9ae656b42690,Epic Islands Flatrock,Survival Spawn World,Survival,Custom Terrain; Epic; Mining; Multiplayer; Pve; Realistic; Single Player; Survival,"Play an epic survival island! Flatrock is home to a kingdom of fishermen, iron golems, and giant caves! Can you free yourself from the outside world and make this survival island your home?$$$$- Explore the castle kingdom!$$- Discover massive caves, and abandoned houses around the island!$$- Multiplayer friendly survival island challenge!",https://www.minecraft.net/en-us/pdp/?id=4950fe6f-5c94-4ba9-8ab2-9ae656b42690,2019-06-25T17:00:00+00:00,https://xforgeassets002.xboxlive.com/serviceid-18231953-4b1d-472c-a39e-48b10105b7b7/f3a783e6-d9ff-43fb-aa2a-379d57bbc238/EpicIslandsFlatrock_thumbnail_0.jpg,,310,4.1,35
4a1fca42-9add-45a6-9ea3-c55422a02571,Skyblock 2,Mini Game World,Survival,Block; Hardcore; Infinity; Lucky; Mega; Rainbow; Sky; Island,Skyblock 2 has arrived! Play all of your favourite sky survival gamemodes in 23 seperate experiences.$$$$+ Play multiplayer with your friends$$+ Custom inventory saving system$$+ Infinity Skyblock$$+ One Block$$+ Lucky Block$$+ Mega Block$$+ 100 Days$$+ Quests$$+ Hardcore modes$$+ Original Skyblock$$+ Parkour$$+ All content from our first Skyblock map,https://www.minecraft.net/en-us/pdp/?id=4a1fca42-9add-45a6-9ea3-c55422a02571,2023-01-31T18:00:00Z,https://xforgeassets002.xboxlive.com/pf-namespace-b63a0803d3653643/39a91e7d-ad6f-4b00-8d43-cd62167e6196/skyblock2_thumbnail_0.jpg,https://www.youtube.com/watch?v=BvXZrDfYiFQ,990,4.3,321
4a2c4c70-fdf9-483b-b122-19617ddda75f,Crowned Fashion Leaders,Skinpack,Roleplaying Game,Crown; Cool; Kingdom; Royal; Teen; Teens; Rich; Luxury,"Here comes royalty, the crowned fashion leaders! They are so cool, all eyes are on their stage. Wear these magnificent royal crowns and get all that attention.$$$$+ 12 crowned-themed skins$$+ Perfect for roleplay",https://www.minecraft.net/en-us/pdp/?id=4a2c4c70-fdf9-483b-b122-19617ddda75f,2023-06-06T17:00:00Z,https://xforgeassets001.xboxlive.com/pf-namespace-b63a0803d3653643/0a995bb7-6193-4c95-9818-1c2dce83e469/CFL_thumbnail_0.jpg,,310,4.8,38
4b4ddb4e-45e0-4cee-8448-f5ec356db465,Lucky Cursed Gems,Skinpack,Action,Armor; Metal; Shiny; Fun; Funny; Cool; Magic; Fantasy,"Relics that have come to life thanks to the magic of the Puppy Duppy Berries!$$They will bring out all your power, discover what you have inside and dazzle the whole world with these striking skins!$$$$+80 skins!$$+10 styles!$$+8 colors to choose from",https://www.minecraft.net/en-us/pdp/?id=4b4ddb4e-45e0-4cee-8448-f5ec356db465,2022-11-08T18:00:00Z,https://xforgeassets001.xboxlive.com/pf-namespace-b63a0803d3653643/af16dcaa-bb81-4dab-8f77-8b33c0aaabdc/luckycursedgems_Thumbnail_0.jpg,,660,5,3
4c033f8a-43b2-43f8-a7eb-91768d0b8af7,Lucky Blockers,Skinpack,Minigame,Skin; Human; Action; Yellow; Teen; Hidden Object; Colorful,"Run away quickly with your lucky blocks before they get stolen! If you're lucky enough, you'll get big surprises! To enjoy them, try this pack right now!$$$$+ 15 skins$$+ A lot of luck$$$$",https://www.minecraft.net/en-us/pdp/?id=4c033f8a-43b2-43f8-a7eb-91768d0b8af7,2020-09-01T10:00:00-07:00,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-20ca2/e047782d-1d55-4067-b437-1fbf9c191507/LuckyBlockers_thumbnail_0.jpg,,490,0,0
4c05aa26-6a77-42e6-8c61-4df28da64fc3,Decocraft,,Creative,Colorful; Craft; Craftable Furniture; Cute; Decorate; Furniture; Modern; Add On,"Decocraft has come to Bedrock! Enhance your creativity and personalize your worlds with all kinds of home deco! Elevate your interiors with modern, functional, and animated furniture with this one-of-a-kind addon. $$$$Over 1000 placeable decorations.$$And more to come!",https://www.minecraft.net/en-us/pdp/?id=4c05aa26-6a77-42e6-8c61-4df28da64fc3,2024-02-20T18:00:00Z,https://xforgeassets001.xboxlive.com/pf-namespace-b63a0803d3653643/21da5054-5b16-4977-9944-670314d8dd12/decocraft_thumbnail_0.jpg,https://www.youtube.com/watch?v=HCCTT6fTxMc,990,4.5,11352
4c200f93-e1a9-456e-b1b8-88f1dcf0db60,Paramedics,Skinpack,Roleplay,Action; Skin; Role Playing; Laboratory; Science; Human,They provide front-line emergency services and care when they arrive on the scene. Help your fellow man by playing a character from the Paramedics skin pack!$$$$- 15 skins,https://www.minecraft.net/en-us/pdp/?id=4c200f93-e1a9-456e-b1b8-88f1dcf0db60,2020-09-22T10:00:00-07:00,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-20ca2/eeb2798a-7423-4caa-8c4e-9f2e4f49bc09/Paramedics_thumbnail_0.jpg,,490,4.6,8
4c5f1cf2-dd67-4a6c-8e43-da852dbe5c15,Beachside Vacation Mansion,Survival Spawn World,Survival,Minimalist; Modern; Vehicles; House; Beautiful; Mansion; Choices Matter,"If you're looking for your dream home, look no further. Live by the amazing view as your home is by the beachside! Inhale the refreshing breeze and enjoy your cozy mansion!$$$$+Huge millionaire's mansion to explore!$$+Beautiful beach to go swimming and have fun!$$$$And much more",https://www.minecraft.net/en-us/pdp/?id=4c5f1cf2-dd67-4a6c-8e43-da852dbe5c15,2022-07-12T17:00:00Z,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/2d0fc420-e2f7-4e54-9bcd-65a1a167d848/BVM_thumbnail_0.jpg,,660,4.5,74
4c6eb5a5-7281-4793-9b09-069492801373,Items Alive!,Skinpack,Roleplay,Colorful; Stylized; Cartoony; Funny; Cool; High Contrast; Epic; Action,"Grab this random and funny 'Items Alive' skin pack!$$Dress as an item and make your friends laugh with varied expressions!$$$$+ 12 Items Alive skins!$$+ 2 free skins!$$+ Includes health potion, emerald, and redstone skins!",https://www.minecraft.net/en-us/pdp/?id=4c6eb5a5-7281-4793-9b09-069492801373,2021-05-04T17:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/d5a82fb3-8f2d-411d-99ad-d2b1501280d9/itemsalive_thumbnail_0.jpg,,310,4.6,109
4c9cfef4-c22c-4d1e-8736-3acf6be36839,The Great Temple,Adventure World,Adventure,Action; Adventure; Action Adventure; Puzzle; Parkour; Pve; Fighting; Dungeon Crawler,"Discover a huge temple full of secrets. Be careful though. Not everything is as peaceful as it seems. Will you survive the dangers within?$$$$- Redstone mechanisms everywhere! $$- Find the Relic and the 8 secret emeralds$$- Unlock further areas with 3 Star Keys$$- Solve demanding puzzles, dodge treacherous traps, jump across moving platforms! $$",https://www.minecraft.net/en-us/pdp/?id=4c9cfef4-c22c-4d1e-8736-3acf6be36839,2018-03-20T17:00:00+00:00,https://xforgeassets002.xboxlive.com/serviceid-18231953-4b1d-472c-a39e-48b10105b7b7/9cc7cb67-2876-4c19-bd6a-920eecfe0609/TheGreatTemple_Thumbnail_0.jpg,,490,3.9,96
4ca332de-ed6c-4da4-963b-37bc2a2c3b26,Illager Island,Survival Spawn World,Roleplay,Loot; Particle Effect; Pve; Survival; Boss; Replay Value; Mystery Dungeon; Magic,"Welcome to the home of the only real civilized Illagers. Explore the docks, the colorful town and the lost library hidden beneath the island. Gather treasure, gear up and defeat the bookies to free the island and defeat their evil king!$$$$- Explore Illager Island$$- Includes an Illager skin pack$$- Gear up for the Lost Library$$- Beware of Booky mobs!",https://www.minecraft.net/en-us/pdp/?id=4ca332de-ed6c-4da4-963b-37bc2a2c3b26,2020-07-07T10:00:00-07:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/921d3e7d-ba65-4c06-9c20-b447df37ed88/illagerisland_thumbnail_0.jpg,,310,4.5,55
4cb637ab-635d-4ae0-b101-b452de0f9f0b,Space Mobs,Skinpack,Roleplay,Skin; Space; Bees; Zombies; Arcade; Classic; Cool; Nether,"Be careful astronauts, these mobs have new space suits and have advanced to the space age! Space explorers and aliens alike are no longer safe from Creepers!$$$$This pack includes the following mob skins:$$$$- Piglin$$- Skeleton$$- Bee$$- Creeper$$- Zombie$$- Enderman$$- Ghast$$- Spider$$- Zombie Piglin",https://www.minecraft.net/en-us/pdp/?id=4cb637ab-635d-4ae0-b101-b452de0f9f0b,2020-11-24T18:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/d3bc8916-f23c-4941-9e9d-84d4ac303498/SpaceMobs_Thumbnail_0.jpg,,160,4.7,74
4cda334f-29c6-408e-bee3-fc5172bf33e5,Roleplay: Middle School,Survival Spawn World,Roleplaying Game,School; Middle School; Fun; Town; Back To School; Friends,The bell is ringing! Time to hop into some middle school roleplay! This map includes a comfy little middle school and a cute town to explore!$$- Roleplay as a student or maybe even a teacher!$$- Explore the school and the neighboring town.$$- Invite your friends to join you in this world!,https://www.minecraft.net/en-us/pdp/?id=4cda334f-29c6-408e-bee3-fc5172bf33e5,2022-02-08T18:00:00Z,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-20ca2/9b67af85-6554-492c-a3e9-58ecea434d21/RMS_thumbnail_0.jpg,,160,4.2,66
4ce1dd6b-b442-426f-8e97-faac56f995cf,Extreme Survival Caves,Survival Spawn World,Survival,Action; Adventure; Multiplayer; Exploration; Epic; Colorful; Choose Your Own Adventure; Cool,"Explore and survive deep within the giant, sprawling caves!$$Journey through the huge cave system in this unique survival experience! $$$$+ Deep and expansive caves to explore!$$+ Vibrant biomes and environments!$$+ Multiple hidden chests with loot!$$+ And more!",https://www.minecraft.net/en-us/pdp/?id=4ce1dd6b-b442-426f-8e97-faac56f995cf,2021-01-26T18:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/c032372f-21c5-4311-9faf-f68b3716a445/extremesurvivalcaves_thumbnail_0.jpg,,310,4.3,45
4d0ef6d7-bd30-4c5e-a30e-b43f9db540b9,Plasmatron Citadel,Survival Spawn World,,,"The people of Plasmatron need energy, but their power plant isn't enough! To solve the issue they overloaded the central, but this entails many risks.$$- Survive in the thunderstorm. Watch out for charged creepers!$$- Find 5 hidden newspapers that unveil the story$$- Explore a vast and detailed sci-fi world$$- Kick-start your adventure with useful loot",https://www.minecraft.net/en-us/pdp/?id=4d0ef6d7-bd30-4c5e-a30e-b43f9db540b9,2018-06-19T17:00:00+00:00,https://xforgeassets002.xboxlive.com/serviceid-18231953-4b1d-472c-a39e-48b10105b7b7-public/e4c40559-6deb-44b7-9879-0663725090fc/PlasmatronCitadel_thumbnail_0.jpg,,490,3.9,69
4df5fcc3-3894-4892-9989-a02a60a5f8b7,Digifaces HD,Skinpack,,,"Digifaces are back with an HD coat of paint!$$$$-These upgraded robots are colourful, futuristic and unique$$-Show off your upgrades! Each bot has a special ability as shown by their face image$$-By Razzleberries",https://www.minecraft.net/en-us/pdp/?id=4df5fcc3-3894-4892-9989-a02a60a5f8b7,2019-03-26T17:00:00+00:00,https://xforgeassets002.xboxlive.com/serviceid-18231953-4b1d-472c-a39e-48b10105b7b7-public/c981e41c-012b-47b4-881d-0a2afbb9e8ee/DigiFacesHD_Thumbnail_0.jpg,,160,4.7,756
4e632f6d-79b7-4012-b629-c323d939aa21,Letters,Skinpack,Roleplaying Game,Free; Skin; Black; Friends,Letters in black suits are here!$$Choose your favourite letter and play with your friends!$$$$+ 12 Letter skins!$$+ 1 free skin!,https://www.minecraft.net/en-us/pdp/?id=4e632f6d-79b7-4012-b629-c323d939aa21,2023-07-25T17:00:00Z,https://xforgeassets002.xboxlive.com/pf-namespace-b63a0803d3653643/0e20129b-bab6-4690-92f1-c69669013760/letters_thumbnail_0.jpg,,310,4.7,14
4e908135-19ad-48f2-a84b-f241bc364867,Prison Break!,Skinpack,Roleplay,Classic; Cool; Heist; Prison; Roleplay; Skin; Crime; Action,"These criminals have busted out of jail and are on the run! Quick, someone catch these robbers before they get away!$$$$- 8 different skins!$$- Wide variety of designs ranging from cat burglar outfits to orange jumpsuits!$$- Perfect for jailbreak and cops vs robbers roleplay!",https://www.minecraft.net/en-us/pdp/?id=4e908135-19ad-48f2-a84b-f241bc364867,2021-03-09T18:00:00+00:00,https://xforgeassets002.xboxlive.com/pf-title-b63a0803d3653643-20ca2/cf6e7eef-88e3-4143-8f20-e6005cc6c30e/PrisonBreak_Thumbnail_0.jpg,,160,3.5,56
4eb9c5e2-a6f7-4c74-9bcd-dd367e77fb2f,Castle Retreat,Survival Spawn World,Roleplay,Action; Adventure; Choose Your Own Adventure; Experience; Horses; Quests; Relaxing; Addictive,"Make yourself comfy in a cozy mansion in the middle of a woodland realm. $$Get the most out of your time discovering secret rooms, managing your lands, and riding all kinds of horses in stables nearby.$$Each location contains creative tasks, invent your own solution to cope with them! $$Be the king in your castle and modify your lands as only you wish!$$",https://www.minecraft.net/en-us/pdp/?id=4eb9c5e2-a6f7-4c74-9bcd-dd367e77fb2f,2020-06-23T17:00:00+00:00,https://xforgeassets001.xboxlive.com/pf-title-b63a0803d3653643-ee7b/a47533ff-0ac6-4709-808d-c015905def23/Castle_Retreat_thumbnail_0.jpg,https://www.youtube.com/watch?v=h68nBXcFgM8,660,4.2,28
